id_jogo,nome,data_lancamento,desenvolvedor,publicadora,generos,categorias,plataformas,preco,moeda,jogadores_atuais
438100,VRChat,"1 Feb, 2017",VRChat Inc.,VRChat Inc.,"Adventure, Casual, Massively Multiplayer, Simulation, Sports, Free To Play, Early Access","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Full controller support, Tracked Controller Support, VR Supported, In-App Purchases",windows,0.0,FREE,
892970,Valheim,"2 Feb, 2021",Iron Gate AB,Coffee Stain Publishing,"Action, Adventure, Indie, RPG, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Full controller support, Steam Cloud, Remote Play on Tablet, Family Sharing","windows, mac, linux",26.99,CAD,
444090,Paladins®,"8 May, 2018",Evil Mojo Games,Hi-Rez Studios,"Action, Adventure, Massively Multiplayer, Strategy, Free To Play","Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, In-App Purchases, Remote Play on Phone, Remote Play on Tablet",windows,0.0,FREE,
1203220,NARAKA: BLADEPOINT,"11 Aug, 2021",24 Entertainment,NetEase Games Global,"Action, Adventure, Massively Multiplayer","Multi-player, PvP, Online PvP, Steam Achievements, Steam Trading Cards, In-App Purchases, Partial Controller Support, HDR available",windows,0.0,FREE,
1966720,Lethal Company,"23 Oct, 2023",Zeekerss,Zeekerss,"Action, Adventure, Indie, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Partial Controller Support, Family Sharing",windows,32.99,BRL,
1174180,Red Dead Redemption 2,"5 Dec, 2019",Rockstar Games,Rockstar Games,"Action, Adventure","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, In-App Purchases, Partial Controller Support, Remote Play on Phone, Remote Play on Tablet",windows,73000.0,KRW,
1517290,Battlefield™ 2042,"19 Nov, 2021",DICE,Electronic Arts,"Action, Adventure, Casual","Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, In-App Purchases, Color Alternatives, Custom Volume Controls, Stereo Sound, Surround Sound, HDR available",windows,249.0,BRL,
648800,Raft,"Jun 20, 2022",Redbeet Interactive,Axolot Games,"Adventure, Indie, Simulation","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Cloud, Family Sharing",windows,19.99,USD,
386360,SMITE®,"8 Sep, 2015",Titan Forge Games,Hi-Rez Studios,"Action, Adventure, Casual, Massively Multiplayer, RPG, Strategy, Free To Play","Multi-player, Steam Achievements, Full controller support, Steam Trading Cards, In-App Purchases",windows,0.0,FREE,
1222670,The Sims™ 4,"18 Jun, 2020",Maxis,Electronic Arts,"Adventure, Casual, Simulation, Free To Play","Single-player, Steam Trading Cards, Mouse Only Option, Playable without Timed Input, Save Anytime, Stereo Sound, Surround Sound, Remote Play on Tablet",windows,0.0,FREE,
322330,Don't Starve Together,"Apr 21, 2016",Klei Entertainment,Klei Entertainment,"Action, Adventure, Indie, RPG, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Full controller support, Steam Trading Cards, Steam Workshop, In-App Purchases, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing","windows, mac, linux",5.09,USD,
477160,Human Fall Flat,"22 Jul, 2016",No Brakes Games,Curve Games,"Adventure, Casual, Indie, Simulation","Single-player, Multi-player, PvP, Online PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Color Alternatives, Custom Volume Controls, Keyboard Only Option, Playable without Timed Input, Stereo Sound, Surround Sound, Steam Cloud, Stats, Remote Play on TV, Remote Play Together, Family Sharing","windows, mac",11.39,BRL,
251570,7 Days to Die,"25 Jul, 2024",The Fun Pimps,The Fun Pimps Entertainment LLC,"Action, Adventure, Indie, RPG, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Includes level editor, Remote Play on Tablet, Remote Play on TV, Family Sharing","windows, mac, linux",121.99,BRL,
433850,Z1 Battle Royale,"28 Feb, 2018",Daybreak Game Company,Daybreak Game Company,"Action, Adventure, Free To Play, Massively Multiplayer","Multi-player, PvP, Online PvP, In-App Purchases",windows,0.0,FREE,
814380,Sekiro™: Shadows Die Twice - GOTY Edition,"21 Mar, 2019","FromSoftware, Inc.",Activision (Excluding Japan and Asia),"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Tablet, Remote Play on TV, Family Sharing",windows,4997.0,INR,
1116170,CyberCorp,"22 Apr, 2025",Megame LLC,Megame LLC,"Action, Adventure, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Camera Comfort, Custom Volume Controls, Playable without Timed Input, Stereo Sound, Partial Controller Support, Steam Cloud, Family Sharing",windows,37.59,BRL,
1326470,Sons Of The Forest,"22 Feb, 2024",Endnight Games Ltd,Newnight ,"Action, Adventure, Indie, Simulation","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Cloud, Family Sharing",windows,88.99,BRL,
219990,Grim Dawn,"25 Feb, 2016",Crate Entertainment,Crate Entertainment,"Action, Adventure, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, LAN Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Tablet, Remote Play on TV, Family Sharing",windows,73.99,BRL,
304050,Trove,"9 Jul, 2015",gamigo US Inc.,gamigo US Inc.,"Action, Adventure, Casual, Massively Multiplayer, RPG, Free To Play","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Steam Workshop, In-App Purchases, Adjustable Text Size, Custom Volume Controls, Playable without Timed Input, Save Anytime, Partial Controller Support",windows,0.0,FREE,
532210,Life is Strange 2,"26 Sep, 2018",DONTNOD Entertainment,Square Enix,Adventure,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing","windows, mac, linux",0.0,FREE,
2186680,"Warhammer 40,000: Rogue Trader","7 Dec, 2023",Owlcat Games,Owlcat Games,"Adventure, Indie, RPG, Strategy","Single-player, Multi-player, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial Controller Support, Steam Cloud, Family Sharing","windows, mac",124.99,BRL,
221100,DayZ,"13 Dec, 2018",Bohemia Interactive,Bohemia Interactive,"Action, Adventure, Massively Multiplayer","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Workshop, Steam Cloud, Valve Anti-Cheat enabled",windows,149.99,BRL,
526870,Satisfactory,"10 Sep, 2024",Coffee Stain Studios,Coffee Stain Publishing,"Adventure, Indie, Simulation, Strategy","Single-player, Multi-player, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Adjustable Text Size, Camera Comfort, Color Alternatives, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Save Anytime, Stereo Sound, Surround Sound, Partial Controller Support, Steam Cloud, Remote Play on Tablet, Family Sharing",windows,107.99,BRL,
204360,Castle Crashers®,"26 Sep, 2012",The Behemoth,The Behemoth,"Action, Adventure, Casual, Indie, RPG","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing","windows, mac",24.99,BRL,
203160,Tomb Raider,"4 Mar, 2013",Crystal Dynamics,Crystal Dynamics,"Action, Adventure","Single-player, Multi-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing","windows, mac",9.37,BRL,
275850,No Man's Sky,"12 Aug, 2016",Hello Games,Hello Games,"Action, Adventure","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Tracked Controller Support, VR Supported, Steam Trading Cards, Steam Cloud, Remote Play on Tablet, Remote Play on TV, HDR available, Family Sharing","windows, mac",162.0,BRL,
367520,Hollow Knight,"24 Feb, 2017",Team Cherry,Team Cherry,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing","windows, mac, linux",12.79,GBP,
2050650,Resident Evil 4,"23 Mar, 2023","CAPCOM Co., Ltd.","CAPCOM Co., Ltd.","Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, HDR available, Family Sharing",windows,69.5,BRL,
278360,A Story About My Uncle,"28 May, 2014",Gone North Games,Coffee Stain Publishing,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","windows, mac, linux",55.79,BRL,
264710,Subnautica,"23 Jan, 2018",Unknown Worlds Entertainment,Unknown Worlds Entertainment,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, VR Supported, Steam Trading Cards, VR Support, Steam Cloud, Remote Play on TV, Family Sharing","windows, mac",83.41,BRL,
370910,Kathy Rain,"5 May, 2016",Clifftop Games,Raw Fury,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","windows, mac",32.99,BRL,
275390,Guacamelee! Super Turbo Championship Edition,"21 Aug, 2014",DrinkBox Studios,DrinkBox Studios,"Action, Adventure, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing",windows,19.49,CAD,
2881650,Content Warning,"1 Apr, 2024",Wilnyl,Landfall,"Action, Adventure, Indie","Multi-player, Co-op, Online Co-op, Partial Controller Support, Steam Cloud, Family Sharing",windows,26.49,BRL,
311210,Call of Duty®: Black Ops III,"Nov 5, 2015",Treyarch,Activision,"Action, Adventure","Single-player, Multi-player, Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Valve Anti-Cheat enabled, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing","windows, mac",59.99,USD,
